Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
2006-10-20,EQ,490.0,500.9,490.0,490.8,499.75,497.15,498.34,500.9,305.15,826976,412113371.9,-
2006-10-21,EQ,499.9,505.0,476.0,497.15,497.15,499.0,499.73,505.0,305.15,119841,59887586.25,-
2006-10-23,EQ,499.9,504.0,496.0,499.0,497.2,498.15,499.08,505.0,305.15,349443,174399284.35,-
2006-10-26,EQ,494.8,509.0,494.05,498.15,506.0,503.25,500.85,509.0,305.15,672487,336816139.95,-
2006-10-27,EQ,512.0,531.95,508.0,503.25,531.15,527.3,522.01,531.95,305.15,1545084,806547331.55,-
2006-10-30,EQ,534.0,545.0,527.65,527.3,542.05,542.05,539.8,545.0,307.3,1618955,873912732.1,-
2006-10-31,EQ,542.1,545.5,527.0,542.05,529.9,530.2,532.88,545.5,307.3,1103256,587907785.8,-
2006-11-01,EQ,534.45,544.8,525.0,530.2,543.65,541.1,537.7,545.5,307.3,851787,458003282.1,-
2006-11-02,EQ,539.0,554.0,539.0,541.1,548.05,548.2,548.29,554.0,307.3,788178,432147030.4,-
2006-11-03,EQ,551.0,551.0,540.1,548.2,546.9,547.5,546.29,554.0,307.3,362495,198027837.2,-
2006-11-06,EQ,541.55,549.5,541.5,547.5,543.85,543.7,543.08,554.0,307.3,621685,337624749.95,-
2006-11-07,EQ,547.0,552.0,538.0,543.7,542.9,543.8,547.44,554.0,307.3,533420,292015854.35,-
2006-11-08,EQ,541.0,546.9,535.1,543.8,542.3,543.65,540.09,554.0,307.3,409849,221354600.5,-
2006-11-09,EQ,548.85,570.9,536.6,543.65,537.0,537.85,540.64,570.9,307.3,798720,431822770.25,-
2006-11-10,EQ,540.0,546.95,535.0,537.85,545.55,544.0,542.14,570.9,307.3,395255,214282040.6,-
2006-11-13,EQ,546.0,569.9,541.95,544.0,569.7,564.0,555.22,570.9,307.3,1152413,639839844.85,-
2006-11-14,EQ,565.1,576.45,565.1,564.0,568.15,569.75,570.43,576.45,307.3,930293,530662387.1,-
2006-11-15,EQ,573.9,582.85,565.0,569.75,579.6,578.65,577.21,582.85,307.3,755242,435932034.3,-
2006-11-16,EQ,580.0,584.0,571.55,578.65,577.4,577.45,577.02,584.0,307.3,764936,441385430.0,-
2006-11-17,EQ,581.0,586.4,575.05,577.45,580.25,580.85,581.49,586.4,307.3,751060,436731201.45,-
2006-11-20,EQ,580.0,617.9,573.1,580.85,616.0,605.0,592.3,617.9,307.3,1672304,990507352.6,-
2006-11-21,EQ,614.0,625.75,608.0,605.0,623.0,623.85,617.42,625.75,307.3,1394458,860968691.05,-
2006-11-22,EQ,630.0,643.9,620.0,623.85,637.5,638.2,636.39,643.9,307.3,2429513,1546123182.4,-
2006-11-23,EQ,642.0,647.0,618.45,638.2,621.0,622.05,626.89,647.0,307.3,1322036,828774826.5,-
2006-11-24,EQ,622.0,628.0,612.0,622.05,614.3,616.65,619.69,647.0,307.3,996367,617435591.45,-
2006-11-27,EQ,680.0,680.0,618.25,616.65,629.0,630.5,629.61,680.0,307.3,1406735,885691898.95,-
2006-11-28,EQ,630.0,638.0,620.0,630.5,625.95,628.0,630.84,680.0,307.3,947472,597706604.55,-
2006-11-29,EQ,628.0,631.8,619.3,628.0,621.0,621.35,623.92,680.0,307.3,712428,444497851.05,-
2006-11-30,EQ,628.0,635.0,612.5,621.35,633.0,630.7,627.0,680.0,307.3,2177892,1365542901.75,-
2006-12-01,EQ,636.0,645.0,631.1,630.7,632.1,633.3,635.48,680.0,307.3,647086,411207983.0,-
2006-12-04,EQ,635.0,638.9,628.6,633.3,630.0,631.25,633.83,680.0,307.3,394535,250066752.7,-
2006-12-05,EQ,633.0,643.0,625.8,631.25,639.3,639.3,633.94,680.0,307.3,1324858,839883546.0,-
2006-12-06,EQ,644.0,651.9,630.5,639.3,646.1,647.35,640.4,680.0,307.3,1247912,799158246.95,-
2006-12-07,EQ,653.0,653.9,633.0,647.35,636.0,637.9,641.6,680.0,307.3,1340925,860339780.7,-
2006-12-08,EQ,641.0,643.9,630.5,637.9,632.05,634.4,637.82,680.0,307.3,550827,351327495.2,-
2006-12-11,EQ,634.4,634.4,565.1,634.4,601.0,606.85,607.1,680.0,307.3,1483246,900474185.65,-
