Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
2006-02-03,EQ,341.1,341.1,324.35,338.7,326.9,328.85,333.95,374.9,197.6,279788,93436558.7,-
2006-02-06,EQ,330.0,335.9,326.0,328.85,334.95,334.6,332.87,374.9,205.55,123583,41137282.0,-
2006-02-07,EQ,336.0,362.0,335.0,334.6,346.95,348.45,347.12,374.9,205.55,877374,304552707.45,-
2006-02-08,EQ,349.0,349.0,333.3,348.45,337.0,335.7,338.95,374.9,205.55,613274,207866494.85,-
2006-02-10,EQ,336.2,344.5,335.0,335.7,343.0,342.85,340.67,374.9,205.55,334606,113989637.95,-
2006-02-13,EQ,344.0,350.0,339.2,342.85,345.95,347.05,345.55,374.9,216.0,388104,134107889.95,-
2006-02-14,EQ,349.7,360.7,347.15,347.05,358.1,358.7,355.33,374.9,216.0,459114,163136581.15,-
2006-02-15,EQ,363.0,364.0,345.25,358.7,348.0,351.75,356.75,374.9,216.0,329077,117397873.15,-
2006-02-16,EQ,353.0,353.0,343.1,351.75,344.15,344.25,346.6,374.9,216.0,172230,59695062.15,-
2006-02-17,EQ,357.0,357.0,340.0,344.25,342.0,340.85,345.54,374.9,216.0,210409,72705738.55,-
2006-02-20,EQ,342.0,342.0,330.35,340.85,332.0,332.75,333.49,374.9,216.0,168306,56127935.8,-
2006-02-21,EQ,343.4,344.4,331.05,332.75,334.5,334.5,335.42,374.9,216.0,182347,61162971.25,-
2006-02-22,EQ,337.0,338.75,330.0,334.5,330.0,330.7,332.7,374.9,216.0,76387,25413985.05,-
2006-02-23,EQ,335.0,336.0,315.5,330.7,317.05,317.9,327.49,374.9,216.0,681365,223138659.35,-
2006-02-24,EQ,323.0,327.1,315.0,317.9,322.45,321.5,321.12,374.9,216.0,682674,219222158.4,-
2006-02-27,EQ,324.0,333.8,322.0,321.5,331.8,331.7,330.65,374.9,216.0,1028026,339919732.25,-
2006-02-28,EQ,334.7,334.85,322.1,331.7,326.5,327.55,330.08,374.9,216.0,246559,81384251.9,-
2006-03-01,EQ,327.5,340.0,325.05,327.55,337.5,338.4,334.92,374.9,216.0,459649,153947522.1,-
2006-03-02,EQ,339.0,348.0,337.8,338.4,345.0,345.1,344.42,374.9,216.0,495449,170643837.3,-
2006-03-03,EQ,347.0,362.0,345.5,345.1,361.0,360.15,355.65,374.9,216.0,493645,175566853.5,-
2006-03-06,EQ,360.1,363.5,350.0,360.15,358.95,361.45,359.44,374.9,216.0,169452,60908016.05,-
2006-03-07,EQ,361.0,361.0,347.25,361.45,350.0,350.2,353.43,374.9,216.0,232575,82199374.95,-
2006-03-08,EQ,351.0,376.5,351.0,350.2,357.1,359.7,363.22,376.5,216.0,635644,230878080.35,-
2006-03-09,EQ,346.05,365.4,346.05,359.7,352.0,353.85,358.2,376.5,216.0,367622,131680708.85,-
2006-03-10,EQ,359.0,367.45,356.55,353.85,361.0,364.15,363.44,376.5,216.0,556827,202370997.15,-
2006-03-13,EQ,364.8,369.7,358.05,364.15,358.75,359.5,364.47,376.5,216.0,174650,63655196.1,-
2006-03-14,EQ,359.0,425.5,344.6,359.5,383.1,380.55,393.54,425.5,216.0,5391614,2121791377.65,-
2006-03-16,EQ,382.0,389.4,374.25,380.55,376.9,376.55,380.26,425.5,216.0,1323966,503449997.7,-
2006-03-17,EQ,378.95,384.5,371.0,376.55,375.0,374.7,379.42,425.5,216.0,491243,186385987.75,-
2006-03-20,EQ,378.0,379.95,368.1,374.7,368.4,369.35,373.14,425.5,216.0,621777,232011185.45,-
2006-03-21,EQ,370.0,374.0,352.85,369.35,357.5,354.9,363.75,425.5,216.0,521945,189856130.85,-
2006-03-22,EQ,359.85,361.0,351.05,354.9,354.95,354.1,356.12,425.5,216.0,680808,242452234.75,-
2006-03-23,EQ,358.0,359.8,346.0,354.1,350.0,349.85,353.11,425.5,216.0,285926,100962468.9,-
2006-03-24,EQ,352.0,368.0,348.1,349.85,357.5,357.45,360.54,425.5,216.0,842154,303629910.75,-
2006-03-27,EQ,364.5,364.5,350.05,357.45,350.05,352.55,356.36,425.5,216.0,688367,245307295.95,-
2006-03-28,EQ,355.0,359.9,341.5,352.55,343.0,343.4,347.76,425.5,216.0,583707,202991938.8,-
2006-03-29,EQ,345.0,351.9,344.7,343.4,350.8,349.75,349.23,425.5,216.0,464637,162262872.95,-
2006-03-30,EQ,351.9,353.0,338.25,349.75,343.0,340.85,345.25,425.5,216.0,528586,182494342.8,-
2006-03-31,EQ,343.9,358.5,342.0,340.85,356.0,356.05,353.2,425.5,216.0,483276,170691386.4,-
2006-04-03,EQ,358.0,364.9,351.2,356.05,361.5,361.05,357.78,425.5,216.0,193651,69285279.8,-
2006-04-04,EQ,365.0,372.0,360.05,361.05,368.0,367.65,367.53,425.5,216.0,519686,190999039.45,-
2006-04-05,EQ,370.0,371.0,361.3,367.65,363.0,362.65,365.65,425.5,216.0,326665,119446327.15,-
2006-04-07,EQ,363.0,367.9,346.1,362.65,350.5,350.15,358.65,425.5,216.0,282827,101436843.85,-
2006-04-10,EQ,355.5,355.5,348.0,350.15,350.9,349.35,350.33,425.5,216.0,180969,63399425.85,-
2006-04-12,EQ,354.5,357.9,336.2,349.35,337.95,339.9,347.29,425.5,216.0,446082,154920143.9,-
2006-04-13,EQ,343.8,343.8,315.5,339.9,319.0,319.0,323.92,425.5,216.0,784068,253972339.9,-
2006-04-17,EQ,325.75,340.95,325.0,319.0,335.3,335.25,332.64,425.5,216.0,1036706,344851478.95,-
2006-04-18,EQ,340.0,355.0,338.75,335.25,353.0,352.25,349.16,425.5,216.0,873622,305034441.9,-
2006-04-19,EQ,359.0,370.0,340.25,352.25,346.0,346.2,353.7,425.5,216.0,624040,220723211.5,-
2006-04-20,EQ,349.1,357.5,346.4,346.2,350.0,348.85,349.82,425.5,216.0,265675,92939471.6,-
2006-04-21,EQ,354.7,355.0,340.0,348.85,342.0,344.05,344.25,425.5,216.0,260427,89652127.6,-
2006-04-24,EQ,346.4,348.0,339.75,344.05,342.9,341.75,342.81,425.5,216.3,199694,68456566.1,-
2006-04-25,EQ,338.8,349.6,338.8,341.75,348.0,347.1,345.92,425.5,216.3,325941,112750965.3,-
2006-04-26,EQ,350.0,359.85,348.45,347.1,358.0,357.05,353.34,425.5,216.3,360066,127224237.0,-
2006-04-27,EQ,360.0,360.8,340.1,357.05,352.0,348.05,353.37,425.5,216.3,470252,166172197.1,-
2006-04-28,EQ,341.0,349.0,290.25,348.05,345.6,345.65,341.17,425.5,216.3,198047,67568587.2,-
2006-04-29,EQ,349.0,354.9,346.05,345.65,348.0,347.85,349.35,425.5,216.3,35929,12551975.3,-
2006-05-02,EQ,350.5,369.0,350.5,347.85,363.9,365.8,361.45,425.5,216.3,428064,154724063.35,-
2006-05-03,EQ,372.0,374.0,360.1,365.8,369.0,370.6,368.66,425.5,216.3,402102,148237928.85,-
2006-05-04,EQ,369.0,375.0,363.1,370.6,370.0,368.0,368.82,425.5,216.3,457205,168627598.1,-
2006-05-05,EQ,366.0,371.75,355.0,368.0,361.0,362.35,364.18,425.5,216.3,225375,82078174.5,-
2006-05-08,EQ,364.8,368.0,355.0,362.35,358.0,358.0,359.71,425.5,216.3,393258,141459706.4,-
2006-05-09,EQ,358.5,370.0,355.1,358.0,365.75,367.05,364.29,425.5,216.3,548651,199867193.15,-
2006-05-10,EQ,365.0,380.0,365.0,367.05,373.5,374.25,374.8,425.5,216.3,850273,318685869.0,-
2006-05-11,EQ,375.75,377.9,367.1,374.25,370.0,372.65,371.08,425.5,216.3,232497,86274470.0,-
2006-05-12,EQ,365.0,373.0,360.0,372.65,360.55,361.15,367.04,425.5,216.3,182241,66889498.85,-
2006-05-15,EQ,362.95,362.95,345.0,361.15,346.0,345.95,350.05,425.5,216.3,129265,45249000.15,-
2006-05-16,EQ,354.0,364.45,321.05,345.95,337.0,337.4,336.79,425.5,216.3,239176,80552031.5,-
2006-05-17,EQ,344.0,349.9,339.1,337.4,347.0,344.0,344.1,425.5,216.3,340350,117113679.25,-
2006-05-18,EQ,342.0,344.95,321.0,344.0,327.9,325.35,329.39,425.5,216.3,291218,95924476.6,-
2006-05-19,EQ,345.0,346.0,314.0,325.35,328.0,323.75,328.61,425.5,216.3,285703,93884705.75,-
2006-05-22,EQ,328.65,331.0,309.0,323.75,318.0,323.55,318.67,425.5,218.0,362580,115543764.55,-
2006-05-23,EQ,323.55,323.55,303.0,323.55,314.1,315.3,312.87,425.5,218.0,555977,173947395.75,-
2006-05-24,EQ,324.7,336.0,305.0,315.3,306.0,307.85,316.46,425.5,218.0,752288,238072612.65,-
2006-05-25,EQ,305.25,310.9,283.0,307.85,303.0,296.45,300.75,425.5,218.0,905342,272281943.7,-
2006-05-26,EQ,309.0,314.0,301.4,296.45,302.0,302.7,307.15,425.5,218.0,633662,194632412.85,-
2006-05-29,EQ,306.0,313.0,303.5,302.7,311.0,309.0,306.68,425.5,219.35,210279,64488175.4,-
2006-05-30,EQ,311.0,311.0,297.0,309.0,300.2,301.9,305.84,425.5,219.35,112395,34374402.85,-
2006-05-31,EQ,298.0,299.0,281.0,301.9,285.3,285.25,285.75,425.5,219.35,279050,79737707.85,-
2006-06-01,EQ,298.25,298.25,280.0,285.25,285.0,284.9,285.79,425.5,219.35,325580,93046788.35,-
2006-06-02,EQ,286.0,313.0,280.0,284.9,307.0,308.85,296.12,425.5,219.35,506815,150078926.3,-
2006-06-05,EQ,310.0,312.4,304.0,308.85,305.0,308.05,309.02,425.5,219.35,517306,159856018.55,-
2006-06-06,EQ,299.0,303.25,291.1,308.05,296.0,296.15,297.92,425.5,219.35,203125,60515142.65,-
2006-06-07,EQ,293.0,301.9,280.0,296.15,290.0,291.2,296.5,425.5,219.35,515945,152975226.4,-
2006-06-08,EQ,280.5,284.8,248.5,291.2,257.0,255.45,263.92,425.5,219.35,258578,68242765.25,-
2006-06-09,EQ,252.0,270.0,237.0,255.45,260.5,260.7,263.94,425.5,219.35,601227,158687641.5,-
2006-06-12,EQ,268.0,268.0,240.0,260.7,257.1,256.75,259.13,425.5,219.35,264456,68529759.25,-
2006-06-13,EQ,249.0,254.0,240.0,256.75,242.0,243.15,242.39,425.5,219.35,198872,48204426.75,-
2006-06-14,EQ,244.0,254.95,220.15,243.15,250.0,243.1,242.34,425.5,219.35,447098,108350143.25,-
2006-06-15,EQ,249.0,259.0,240.0,243.1,252.8,249.95,249.27,425.5,219.35,356188,88785869.0,-
2006-06-16,EQ,260.0,272.5,256.0,249.95,260.05,261.3,263.3,425.5,219.35,262079,69006419.05,-
2006-06-19,EQ,263.0,270.0,247.5,261.3,270.0,267.7,261.63,425.5,219.35,74431,19473181.15,-
2006-06-20,EQ,260.1,264.0,255.5,267.7,261.0,261.05,259.91,425.5,219.35,260247,67640041.35,-
2006-06-21,EQ,263.0,267.8,260.5,261.05,262.15,262.3,263.29,425.5,219.35,61524,16198656.4,-
2006-06-22,EQ,272.95,292.0,267.0,262.3,284.0,282.8,282.94,425.5,219.35,349039,98755414.35,-
2006-06-23,EQ,282.8,292.0,263.4,282.8,284.7,276.45,270.63,425.5,219.35,497815,134721479.05,-
2006-06-25,EQ,295.0,295.0,284.0,276.45,286.0,286.45,287.91,425.5,219.35,54705,15750338.3,-
2006-06-26,EQ,290.0,290.0,260.0,286.45,275.0,273.95,273.59,425.5,219.35,3278128,896851934.4,-
2006-06-27,EQ,280.0,280.0,270.15,273.95,275.05,274.0,274.66,425.5,219.35,490044,134593293.0,-
2006-06-28,EQ,266.8,276.0,265.1,274.0,266.5,269.1,270.62,425.5,219.35,256395,69386084.9,-
2006-06-29,EQ,272.9,273.0,250.3,269.1,254.3,254.4,260.78,425.5,219.35,407538,106276291.5,-
2006-06-30,EQ,268.0,270.5,262.5,254.4,270.0,267.95,266.18,425.5,219.35,197502,52571395.4,-
2006-07-03,EQ,274.0,280.0,266.0,267.95,279.9,275.85,274.01,425.5,219.35,204880,56140024.75,-
2006-07-04,EQ,279.0,286.0,279.0,275.85,280.1,280.9,282.83,425.5,219.35,191739,54229983.6,-
2006-07-05,EQ,280.9,287.6,272.0,280.9,286.05,286.25,285.71,425.5,219.35,177112,50601965.05,-
2006-07-06,EQ,280.05,289.4,280.05,286.25,281.5,280.9,283.2,425.5,219.35,212752,60251869.05,-
2006-07-07,EQ,286.0,286.0,271.0,280.9,274.5,274.1,279.09,425.5,219.35,130484,36416694.05,-
2006-07-10,EQ,286.95,286.95,270.1,274.1,274.0,274.25,273.54,425.5,219.35,46949,12842213.15,-
2006-07-11,EQ,275.0,278.0,272.5,274.25,276.1,276.65,275.36,425.5,219.35,58732,16172607.5,-
2006-07-12,EQ,251.0,279.7,251.0,276.65,277.9,276.6,275.29,425.5,219.35,65309,17978948.95,-
2006-07-13,EQ,279.7,286.0,268.1,276.6,272.9,273.1,278.0,425.5,219.35,472470,131344703.7,-
2006-07-14,EQ,275.0,281.8,266.1,273.1,274.0,274.1,275.85,425.5,219.35,215654,59488532.55,-
2006-07-17,EQ,275.0,285.0,255.35,274.1,256.3,260.25,267.28,425.5,219.35,141431,37801586.2,-
2006-07-18,EQ,260.15,260.15,249.5,260.25,253.2,253.25,251.98,425.5,219.35,548058,138097987.55,-
2006-07-19,EQ,259.9,267.0,251.25,253.25,256.45,253.95,257.7,425.5,219.35,208981,53853564.8,-
2006-07-20,EQ,260.0,265.0,256.05,253.95,264.0,263.6,261.03,425.5,219.35,135773,35440182.85,-
2006-07-21,EQ,264.0,264.0,255.25,263.6,261.0,260.35,259.46,425.5,219.35,74190,19249365.4,-
2006-07-24,EQ,260.0,277.9,250.35,260.35,277.9,275.6,269.84,425.5,219.35,289736,78181452.7,-
2006-07-25,EQ,284.45,299.0,279.1,275.6,297.0,297.45,287.5,425.5,219.35,648386,186413934.3,-
2006-07-26,EQ,299.85,317.0,298.0,297.45,312.0,312.0,310.89,425.5,219.35,1005884,312720919.05,-
2006-07-27,EQ,310.05,313.0,294.6,312.0,296.0,296.3,297.45,425.5,219.35,590837,175742934.3,-
2006-07-28,EQ,297.1,306.95,295.1,296.3,297.6,297.7,302.58,425.5,219.35,422821,127939180.35,-
2006-07-31,EQ,300.0,310.0,295.2,297.7,299.4,297.65,301.23,425.5,219.35,242793,73136924.3,-
2006-08-01,EQ,300.0,304.9,295.0,297.65,303.0,301.45,300.75,425.5,219.35,160841,48373554.55,-
2006-08-02,EQ,300.0,322.9,300.0,301.45,319.5,317.9,311.93,425.5,219.35,417232,130148646.4,-
2006-08-03,EQ,320.0,327.0,319.05,317.9,322.5,321.55,321.9,425.5,219.35,745938,240118274.5,-
2006-08-04,EQ,324.95,326.0,311.3,321.55,320.0,318.0,318.19,425.5,219.35,332379,105758280.25,-
2006-08-07,EQ,310.0,322.7,310.0,318.0,321.0,321.3,319.59,425.5,219.35,959075,306508539.15,-
2006-08-08,EQ,318.0,332.0,298.0,321.3,322.0,320.35,324.08,425.5,219.35,223936,72573092.35,-
2006-08-09,EQ,323.8,329.5,323.8,320.35,327.5,327.65,327.19,425.5,219.35,790324,258585223.55,-
2006-08-10,EQ,327.65,335.4,325.1,327.65,334.7,334.0,333.12,425.5,219.35,552424,184025052.55,-
2006-08-11,EQ,335.1,335.1,328.1,334.0,330.0,330.0,332.53,425.5,219.35,155949,51858280.6,-
2006-08-14,EQ,333.3,334.0,325.2,330.0,330.0,330.0,329.92,425.5,219.35,503069,165974598.25,-
2006-08-16,EQ,332.0,335.75,331.1,330.0,334.2,333.95,334.26,425.5,219.35,185241,61918190.75,-
2006-08-17,EQ,333.95,336.95,330.0,333.95,331.0,332.35,334.0,425.5,219.35,411350,137389976.55,-
2006-08-18,EQ,327.3,334.0,327.3,332.35,328.0,329.75,330.98,425.5,219.35,366358,121256447.2,-
2006-08-21,EQ,329.75,333.7,326.1,329.75,332.7,330.65,330.46,425.5,219.35,427820,141377389.15,-
2006-08-22,EQ,334.15,334.15,324.0,330.65,325.0,326.3,329.68,425.5,219.35,246182,81162458.45,-
2006-08-23,EQ,331.9,338.05,323.0,326.3,334.5,334.35,329.74,425.5,219.35,490657,161788609.15,-
2006-08-24,EQ,333.0,336.0,327.0,334.35,329.5,329.15,329.48,425.5,219.35,329817,108667709.55,-
2006-08-25,EQ,335.0,346.5,333.0,329.15,342.0,343.05,341.81,425.5,219.35,465999,159282537.4,-
2006-08-28,EQ,345.0,350.0,343.2,343.05,350.0,349.3,347.51,425.5,219.35,252732,87827120.85,-
2006-08-29,EQ,349.7,350.25,345.3,349.3,347.5,347.45,348.94,425.5,219.35,114185,39843517.15,-
2006-08-30,EQ,349.8,349.95,338.0,347.45,348.2,347.25,345.79,425.5,219.35,81502,28182793.25,-
2006-08-31,EQ,348.55,359.0,338.0,347.25,342.5,341.3,350.59,425.5,219.35,490866,172091597.1,-
2006-09-01,EQ,340.0,352.0,339.15,341.3,352.0,350.1,346.8,425.5,219.35,194508,67455461.35,-
2006-09-04,EQ,358.0,358.0,350.5,350.1,352.0,352.1,353.29,425.5,219.35,98979,34968345.6,-
2006-09-05,EQ,351.0,355.0,349.3,352.1,351.1,352.1,352.3,425.5,219.35,81786,28813362.8,-
2006-09-06,EQ,350.0,356.65,344.1,352.1,344.1,346.85,352.13,425.5,219.35,214423,75504335.85,-
2006-09-07,EQ,345.0,354.0,340.9,346.85,343.55,343.15,347.12,425.5,219.35,349703,121387419.8,-
2006-09-08,EQ,348.0,350.15,337.05,343.15,340.7,339.25,342.18,425.5,219.35,279031,95479635.2,-
2006-09-11,EQ,341.05,342.95,332.2,339.25,335.05,334.85,336.12,425.5,219.35,251247,84448183.25,-
2006-09-12,EQ,336.0,341.0,326.0,334.85,336.55,332.95,332.45,425.5,219.35,559293,185936461.25,-
2006-09-13,EQ,342.0,343.7,336.4,332.95,339.25,338.85,339.56,425.5,219.35,811819,275657529.15,-
2006-09-14,EQ,342.1,356.95,342.1,338.85,350.0,349.2,351.77,425.5,219.35,694953,244464462.2,-
2006-09-15,EQ,350.0,350.0,338.2,349.2,347.0,347.9,346.46,425.5,219.35,424206,146968367.05,-
2006-09-18,EQ,350.8,356.45,346.3,347.9,350.95,351.55,351.42,425.5,219.35,312485,109814258.65,-
2006-09-19,EQ,351.0,354.9,343.05,351.55,348.0,346.7,350.48,425.5,219.35,222616,78023162.75,-
2006-09-20,EQ,346.7,354.35,336.1,346.7,346.55,346.95,347.56,425.5,219.35,158890,55223702.85,-
2006-09-21,EQ,349.0,360.9,347.0,346.95,356.0,355.2,352.99,425.5,219.35,1298337,458293600.9,-
2006-09-22,EQ,355.5,359.55,351.2,355.2,351.5,352.85,355.61,425.5,219.35,224414,79803030.1,-
2006-09-25,EQ,350.0,355.95,347.2,352.85,353.0,352.5,352.34,425.5,219.35,355689,125324972.75,-
2006-09-26,EQ,351.05,355.95,347.0,352.5,350.0,350.1,351.01,425.5,219.35,284263,99777870.1,-
2006-09-27,EQ,350.1,371.95,350.1,350.1,369.95,370.15,365.22,425.5,219.35,1067134,389742043.95,-
2006-09-28,EQ,372.0,399.0,370.0,370.15,394.0,394.6,388.55,425.5,219.35,1492236,579810101.85,-
2006-09-29,EQ,394.0,394.9,377.5,394.6,379.0,379.2,383.86,425.5,219.35,638473,245081856.9,-
2006-10-03,EQ,375.0,386.5,375.0,379.2,380.9,380.45,382.64,425.5,219.35,410568,157101522.35,-
2006-10-04,EQ,384.7,386.9,372.1,380.45,384.0,383.8,384.32,425.5,219.35,729889,280509447.8,-
2006-10-05,EQ,388.0,392.0,383.15,383.8,387.0,388.8,388.17,425.5,219.35,657449,255204515.05,-
2006-10-06,EQ,391.0,401.4,389.5,388.8,393.8,394.45,394.99,425.5,219.35,599972,236981745.8,-
2006-10-09,EQ,394.1,398.0,385.3,394.45,387.0,388.6,391.78,425.5,219.35,315087,123443792.9,-
2006-10-10,EQ,389.3,393.0,385.2,388.6,390.0,389.05,389.36,425.5,219.35,262485,102201594.9,-
2006-10-11,EQ,390.1,393.2,384.85,389.05,389.0,387.2,388.07,425.5,219.35,186547,72393359.35,-
2006-10-12,EQ,388.95,399.9,385.25,387.2,399.15,397.3,393.49,425.5,219.35,432041,170005648.85,-
2006-10-13,EQ,404.0,411.9,404.0,397.3,410.0,410.0,408.83,425.5,219.35,961814,393218860.6,-
2006-10-16,EQ,415.0,430.9,411.15,410.0,416.2,419.3,418.82,430.9,219.35,1544265,646767347.8,-
2006-10-17,EQ,413.0,421.0,410.1,419.3,416.5,414.8,415.5,430.9,219.35,446928,185697673.45,-
2006-10-18,EQ,418.0,425.0,411.0,414.8,417.7,418.5,418.9,430.9,219.35,446985,187242251.55,-
2006-10-19,EQ,429.7,429.7,409.0,418.5,410.0,409.75,414.19,430.9,219.35,204263,84604317.15,-
2006-10-20,EQ,412.0,421.5,410.25,409.75,420.9,420.1,417.67,430.9,219.35,393316,164274378.3,-
2006-10-21,EQ,424.4,428.8,418.15,420.1,420.0,420.55,422.15,430.9,219.35,58014,24490811.9,-
2006-10-23,EQ,423.0,423.0,416.0,420.55,420.0,418.4,418.31,430.9,219.35,108134,45233966.75,-
2006-10-26,EQ,410.0,423.45,402.25,418.4,419.9,417.35,412.14,430.9,219.35,825158,340083142.05,-
2006-10-27,EQ,424.0,426.85,417.1,417.35,417.9,418.45,421.54,430.9,219.35,784307,330617868.6,-
2006-10-30,EQ,418.45,429.5,415.0,418.45,428.05,427.85,424.82,430.9,220.15,419788,178335280.6,-
2006-10-31,EQ,428.0,438.45,424.0,427.85,436.1,435.9,431.6,438.45,220.15,494402,213382265.85,-
2006-11-01,EQ,438.8,448.8,437.0,435.9,440.9,441.35,444.06,448.8,220.15,905457,402074019.7,-
2006-11-02,EQ,441.35,448.9,438.65,441.35,445.0,445.75,445.09,448.9,220.15,283210,126054508.8,-
2006-11-03,EQ,450.0,450.0,437.35,445.75,439.5,440.55,441.93,450.0,220.15,209926,92773302.5,-
2006-11-06,EQ,430.0,442.7,430.0,440.55,438.0,438.05,439.64,450.0,220.15,122272,53755905.3,-
2006-11-07,EQ,440.0,441.4,418.15,438.05,427.9,424.85,429.85,450.0,220.15,356144,153088246.1,-
2006-11-08,EQ,420.2,437.8,419.0,424.85,437.75,432.35,426.63,450.0,220.15,418818,178679082.75,-
2006-11-09,EQ,438.45,441.0,433.1,432.35,437.0,437.8,437.94,450.0,220.15,234329,102621054.15,-
2006-11-10,EQ,441.8,450.95,437.0,437.8,448.0,445.0,446.1,450.95,220.15,586293,261545447.45,-
2006-11-13,EQ,446.0,458.1,446.0,445.0,452.0,451.9,453.22,458.1,220.15,376150,170479669.95,-
2006-11-14,EQ,456.0,477.75,451.0,451.9,474.95,473.35,463.4,477.75,220.15,731707,339072079.05,-
2006-11-15,EQ,475.0,478.9,463.3,473.35,468.0,467.0,467.21,478.9,220.15,969617,453012702.7,-
2006-11-16,EQ,467.1,494.7,467.1,467.0,485.5,485.55,485.17,494.7,220.15,1286776,624307989.5,-
2006-11-17,EQ,490.0,497.9,477.2,485.55,484.0,485.05,486.74,497.9,220.15,924109,449798822.3,-
2006-11-20,EQ,480.0,500.0,469.1,485.05,490.0,492.25,479.09,500.0,220.15,729198,349348998.2,-
2006-11-21,EQ,493.0,507.85,490.1,492.25,504.5,503.6,501.16,507.85,220.15,809215,405548391.45,-
2006-11-22,EQ,505.0,514.8,503.1,503.6,505.8,505.2,509.03,514.8,220.15,734171,373715255.7,-
2006-11-23,EQ,505.0,509.8,495.1,505.2,500.9,499.45,500.99,514.8,220.15,380570,190659919.15,-
2006-11-24,EQ,495.3,509.95,494.05,499.45,494.15,496.5,497.6,514.8,220.15,272071,135383524.8,-
2006-11-27,EQ,500.0,506.95,493.1,496.5,495.0,496.05,498.9,514.8,220.15,354999,177109928.0,-
2006-11-28,EQ,496.05,496.05,488.5,496.05,488.6,491.2,491.61,514.8,220.15,316058,155378107.35,-
2006-11-29,EQ,495.0,495.0,467.8,491.2,471.5,469.85,477.71,514.8,220.15,710113,339227171.8,-
2006-11-30,EQ,471.5,479.9,468.2,469.85,475.0,474.3,475.16,514.8,220.15,554170,263317554.75,-
2006-12-01,EQ,479.0,496.6,477.0,474.3,495.0,493.5,490.82,514.8,220.15,484018,237563602.6,-
2006-12-04,EQ,500.05,504.8,493.1,493.5,495.5,495.85,498.7,514.8,220.15,536750,267676916.55,-
2006-12-05,EQ,498.0,500.65,485.5,495.85,492.0,491.3,494.08,514.8,220.15,337191,166598715.35,-
2006-12-06,EQ,480.0,495.4,480.0,491.3,482.35,483.0,486.8,514.8,220.15,223453,108778029.35,-
2006-12-07,EQ,488.0,491.35,477.05,483.0,482.0,483.0,485.23,514.8,220.15,257979,125180385.35,-
2006-12-08,EQ,492.1,492.1,461.6,483.0,463.9,464.95,472.65,514.8,220.15,617923,292061941.25,-
2006-12-11,EQ,460.0,466.0,431.5,464.95,440.5,443.85,443.85,514.8,220.15,426692,189389010.2,-
2006-12-12,EQ,415.2,459.9,415.0,443.85,442.0,431.3,435.76,514.8,220.15,460296,200579670.85,-
